,date,clientId,clientName,clientType,productId,productName,productCategory,productPrice,saleType,saleAmount,saleDiscount
887,2024-01-01,460,John Doe,Businesses,533,Widget Deluxe,Gadgets,14160.30053245111,Online sales,11283.140627253712,10%
888,2024-01-01,435,John Doe,Businesses,554,Widget Deluxe,Gadgets,16013.59844068752,Referral sales,6979.074797609271,10%
889,2024-01-01,815,John Doe,Mixed,448,Widget Deluxe,Gadgets,14349.219595090653,Online sales,11077.639109639887,10%
890,2024-01-01,722,John Doe,Mixed,581,Widget Deluxe,Gadgets,20691.341657639496,Direct sales,16122.478520577812,10%
891,2024-01-01,905,John Doe,Individuals,554,Widget Deluxe,Gadgets,14442.660100579658,Online sales,5095.099053742724,10%
892,2024-01-01,5,John Doe,Businesses,519,Widget Deluxe,Gadgets,9091.579335835137,Partner sales,7478.523914899991,10%
893,2024-01-01,426,John Doe,Businesses,594,Widget Deluxe,Gadgets,16812.667709218927,Direct sales,13702.069440206213,10%
894,2024-01-01,25,John Doe,Individuals,562,Widget Deluxe,Gadgets,12540.226456200167,Online sales,16419.62014586537,10%
895,2024-01-01,457,John Doe,Businesses,478,Widget Deluxe,Gadgets,16111.164075554083,Partner sales,16304.523460354178,10%
896,2024-01-01,220,John Doe,Businesses,404,Widget Deluxe,Gadgets,14107.814817351427,Online sales,17410.085052060287,10%
897,2024-01-01,874,John Doe,Individuals,564,Widget Deluxe,Gadgets,16130.180891497279,Direct sales,8518.663052967277,10%
898,2024-01-01,355,John Doe,Mixed,562,Widget Deluxe,Gadgets,5406.168280758744,Online sales,12774.306034995734,10%
899,2024-01-01,63,John Doe,Individuals,505,Widget Deluxe,Gadgets,18835.036821691687,Subscription sales,6379.145125423801,10%
900,2024-01-01,15,John Doe,Businesses,449,Widget Deluxe,Gadgets,13354.12296110586,Partner sales,7069.394727748225,10%
901,2024-01-01,313,John Doe,Individuals,462,Widget Deluxe,Gadgets,18775.683503940774,Online sales,12815.112603156243,10%
902,2024-01-01,165,John Doe,Individuals,512,Widget Deluxe,Gadgets,22307.58064517787,Online sales,7371.863001675519,10%
903,2024-01-01,830,John Doe,Businesses,526,Widget Deluxe,Gadgets,11497.92009486013,Partner sales,9140.912699255317,10%
904,2024-01-01,469,John Doe,Mixed,542,Widget Deluxe,Gadgets,14792.221717334482,Online sales,14161.860988166081,10%
905,2024-01-01,605,John Doe,Individuals,470,Widget Deluxe,Gadgets,14287.765223380804,Referral sales,6567.277628607618,10%
906,2024-01-01,122,John Doe,Mixed,411,Widget Deluxe,Gadgets,18568.98805697118,Referral sales,10809.881830929076,10%
907,2024-01-01,310,John Doe,Individuals,526,Widget Deluxe,Gadgets,17466.761966470607,Direct sales,13041.756699420144,10%
908,2024-01-01,482,John Doe,Non-profit,449,Widget Deluxe,Gadgets,13150.650780392167,Online sales,12500.260203769752,10%
909,2024-01-01,914,John Doe,Individuals,493,Widget Deluxe,Gadgets,11611.959948465068,Partner sales,10597.414546293137,10%
910,2024-01-01,0,John Doe,Individuals,454,Widget Deluxe,Gadgets,8576.13771478578,Direct sales,13777.420520542039,10%
911,2024-01-01,110,John Doe,Individuals,436,Widget Deluxe,Gadgets,14559.99086290244,Online sales,20386.37712768325,10%
912,2024-01-01,282,John Doe,Mixed,448,Widget Deluxe,Gadgets,19359.20892072739,Partner sales,10841.091677385983,10%
913,2024-01-01,841,John Doe,Businesses,543,Widget Deluxe,Gadgets,12814.889693444782,Online sales,10363.244933967599,10%
914,2024-01-01,322,John Doe,Individuals,507,Widget Deluxe,Gadgets,15665.66486089091,Direct sales,7676.0039801562,10%
915,2024-01-01,354,John Doe,Individuals,475,Widget Deluxe,Gadgets,18239.149083405704,Subscription sales,7339.66681631957,10%
916,2024-01-01,483,John Doe,Businesses,490,Widget Deluxe,Gadgets,10955.242006188251,Subscription sales,15622.688048486603,10%
917,2024-01-01,889,John Doe,Individuals,604,Widget Deluxe,Gadgets,16432.075322951274,Online sales,18611.11314684183,10%
918,2024-01-01,673,John Doe,Businesses,413,Widget Deluxe,Gadgets,14616.690241728445,Online sales,10450.93014462663,10%
919,2024-01-01,75,John Doe,Individuals,528,Widget Deluxe,Gadgets,9817.008402831685,Direct sales,17011.37244880866,10%
920,2024-01-01,910,John Doe,Individuals,543,Widget Deluxe,Gadgets,14438.196415191822,Online sales,12396.726595108013,10%
921,2024-01-01,18,John Doe,Non-profit,502,Widget Deluxe,Gadgets,18182.612893965077,Partner sales,22818.73740314297,10%
922,2024-01-01,288,John Doe,Businesses,454,Widget Deluxe,Gadgets,22177.053927980734,Online sales,8933.591045262756,10%
923,2024-01-01,414,John Doe,Individuals,566,Widget Deluxe,Gadgets,14498.504407592673,Online sales,16609.55862061099,10%
924,2024-01-01,259,John Doe,Individuals,479,Widget Deluxe,Gadgets,9244.07757773595,Online sales,12319.77376464929,10%
925,2024-01-01,128,John Doe,Mixed,560,Widget Deluxe,Gadgets,12040.088303833505,Subscription sales,12761.512308476224,10%
926,2024-01-01,71,John Doe,Individuals,493,Widget Deluxe,Gadgets,15591.822222675255,Online sales,19093.684878654185,10%
927,2024-01-01,200,John Doe,Businesses,490,Widget Deluxe,Gadgets,19139.56763424724,Referral sales,15917.446950703572,10%
928,2024-01-01,458,John Doe,Individuals,500,Widget Deluxe,Gadgets,13357.552390801187,Online sales,12034.161173477463,10%
929,2024-01-01,785,John Doe,Individuals,601,Widget Deluxe,Gadgets,16385.426298918617,Partner sales,20385.594861787646,10%
930,2024-01-01,421,John Doe,Mixed,489,Widget Deluxe,Gadgets,17067.763177163706,Online sales,22044.92861513544,10%
931,2024-01-01,554,John Doe,Mixed,550,Widget Deluxe,Gadgets,15177.75103439204,Direct sales,18564.7791999423,10%
932,2024-01-01,299,John Doe,Businesses,569,Widget Deluxe,Gadgets,15303.483692862303,Online sales,6163.031691487617,10%
933,2024-01-01,997,John Doe,Mixed,516,Widget Deluxe,Gadgets,12389.112782430651,Online sales,7342.924971328412,10%
934,2024-01-01,769,John Doe,Mixed,498,Widget Deluxe,Gadgets,17645.81658468399,Online sales,14987.307684781488,10%
935,2024-01-01,555,John Doe,Individuals,398,Widget Deluxe,Gadgets,10010.393334680517,Partner sales,12024.95354902151,10%
936,2024-01-01,824,John Doe,Non-profit,493,Widget Deluxe,Gadgets,17414.03535329297,Direct sales,12734.897441943003,10%
937,2024-01-01,491,John Doe,Individuals,484,Widget Deluxe,Gadgets,9849.830361420369,Online sales,10472.401007672157,10%
938,2024-01-01,160,John Doe,Businesses,518,Widget Deluxe,Gadgets,8793.609047929407,Online sales,11205.470013893022,10%
939,2024-01-01,234,John Doe,Individuals,473,Widget Deluxe,Gadgets,11462.754981391048,Subscription sales,17982.96736758487,10%
940,2024-01-01,287,John Doe,Mixed,566,Widget Deluxe,Gadgets,15664.041594816132,Partner sales,1544.3181562710324,10%
941,2024-01-01,244,John Doe,Businesses,500,Widget Deluxe,Gadgets,18070.18641748499,Online sales,6392.3214386759,10%
942,2024-01-01,53,John Doe,Individuals,501,Widget Deluxe,Gadgets,7914.68314914511,Online sales,10926.229085625682,10%
943,2024-01-01,163,John Doe,Businesses,554,Widget Deluxe,Gadgets,11198.269570021337,Online sales,5376.164414449761,10%
944,2024-01-01,557,John Doe,Businesses,535,Widget Deluxe,Gadgets,10442.778883248462,Online sales,8521.53716898972,10%
945,2024-01-01,710,John Doe,Businesses,512,Widget Deluxe,Gadgets,10972.589046856147,Online sales,15751.602860706149,10%
946,2024-01-01,515,John Doe,Individuals,541,Widget Deluxe,Gadgets,12411.415166071276,Direct sales,15991.901437116318,10%
947,2024-01-01,870,John Doe,Mixed,524,Widget Deluxe,Gadgets,19824.541726199717,Online sales,18664.584015220877,10%
948,2024-01-01,382,John Doe,Individuals,440,Widget Deluxe,Gadgets,16308.905271569165,Online sales,8059.6526973643295,10%
949,2024-01-01,583,John Doe,Individuals,484,Widget Deluxe,Gadgets,15584.346571369055,Subscription sales,10787.78995376865,10%
950,2024-01-01,845,John Doe,Mixed,490,Widget Deluxe,Gadgets,10549.061970366005,Direct sales,8429.335634162595,10%
951,2024-01-01,309,John Doe,Individuals,541,Widget Deluxe,Gadgets,16679.357446112685,Partner sales,11350.630274124991,10%
952,2024-01-01,688,John Doe,Businesses,521,Widget Deluxe,Gadgets,11839.590681567073,Online sales,5311.337412219987,10%
953,2024-01-01,308,John Doe,Individuals,546,Widget Deluxe,Gadgets,13745.384316543947,Online sales,20835.81311710765,10%
954,2024-01-01,261,John Doe,Businesses,580,Widget Deluxe,Gadgets,7245.161899158816,Online sales,25636.104731845262,10%
955,2024-01-01,552,John Doe,Businesses,480,Widget Deluxe,Gadgets,17830.823687215183,Online sales,12744.837485464646,10%
956,2024-01-01,612,John Doe,Businesses,511,Widget Deluxe,Gadgets,20201.25298300253,Online sales,14678.101347967953,10%
957,2024-01-01,78,John Doe,Mixed,477,Widget Deluxe,Gadgets,16561.97273813901,Online sales,6541.237414476149,10%
958,2024-01-01,767,John Doe,Individuals,460,Widget Deluxe,Gadgets,22663.23850864556,Online sales,7889.9203291865515,10%
959,2024-01-01,138,John Doe,Individuals,494,Widget Deluxe,Gadgets,10760.007817434795,Direct sales,16319.291403677009,10%
960,2024-01-01,259,John Doe,Individuals,427,Widget Deluxe,Gadgets,14363.693159773919,Direct sales,16126.852031600794,10%
961,2024-01-01,790,John Doe,Businesses,549,Widget Deluxe,Gadgets,15906.939187675142,Online sales,15942.226090357857,10%
962,2024-01-01,831,John Doe,Mixed,509,Widget Deluxe,Gadgets,11317.36365936319,Online sales,7486.71940925556,10%
963,2024-01-01,965,John Doe,Mixed,465,Widget Deluxe,Gadgets,10288.81881401936,Online sales,9693.677710408649,10%
964,2024-01-01,356,John Doe,Individuals,479,Widget Deluxe,Gadgets,8243.965429980051,Online sales,9337.038533747262,10%
965,2024-01-01,258,John Doe,Businesses,533,Widget Deluxe,Gadgets,8714.578465391563,Direct sales,15450.874455377001,10%
966,2024-01-01,281,John Doe,Individuals,530,Widget Deluxe,Gadgets,9326.422184348889,Direct sales,15407.146400138432,10%
967,2024-01-01,749,John Doe,Individuals,409,Widget Deluxe,Gadgets,10848.553522218794,Online sales,18168.26816586489,10%
968,2024-01-01,646,John Doe,Individuals,463,Widget Deluxe,Gadgets,12063.940882473174,Online sales,15761.69921250558,10%
969,2024-01-01,694,John Doe,Businesses,477,Widget Deluxe,Gadgets,18875.64534791909,Online sales,10396.94016622479,10%
970,2024-01-01,94,John Doe,Mixed,423,Widget Deluxe,Gadgets,11490.709191213416,Online sales,11066.463344757238,10%
971,2024-01-01,404,John Doe,Individuals,446,Widget Deluxe,Gadgets,11185.537513875965,Partner sales,21328.44805098933,10%
972,2024-01-01,416,John Doe,Individuals,523,Widget Deluxe,Gadgets,14106.321158561945,Subscription sales,12401.247947404492,10%
973,2024-01-01,498,John Doe,Individuals,534,Widget Deluxe,Gadgets,11035.052112616937,Online sales,10571.046347614938,10%
974,2024-01-01,283,John Doe,Individuals,481,Widget Deluxe,Gadgets,9802.796023483683,Subscription sales,14868.437078732122,10%
975,2024-01-01,144,John Doe,Non-profit,477,Widget Deluxe,Gadgets,17479.85616278419,Direct sales,9313.00480290587,10%
976,2024-01-01,812,John Doe,Individuals,454,Widget Deluxe,Gadgets,13437.277480242,Online sales,23031.969003294318,10%
977,2024-01-01,654,John Doe,Non-profit,480,Widget Deluxe,Gadgets,17371.508321279747,Partner sales,15467.569352124618,10%
978,2024-01-01,579,John Doe,Individuals,534,Widget Deluxe,Gadgets,18255.811238215996,Partner sales,19896.462513488048,10%
979,2024-01-01,956,John Doe,Businesses,477,Widget Deluxe,Gadgets,16357.60294070037,Partner sales,9738.843094986265,10%
980,2024-01-01,769,John Doe,Non-profit,505,Widget Deluxe,Gadgets,15527.565068227239,Online sales,12860.176412094104,10%
981,2024-01-01,394,John Doe,Mixed,451,Widget Deluxe,Gadgets,11736.475472686336,Online sales,16615.640880210547,10%
982,2024-01-01,336,John Doe,Individuals,495,Widget Deluxe,Gadgets,12104.62429125922,Subscription sales,8605.774177570423,10%
983,2024-01-01,273,John Doe,Non-profit,547,Widget Deluxe,Gadgets,14071.239414377591,Online sales,9217.791798402168,10%
984,2024-01-01,237,John Doe,Mixed,562,Widget Deluxe,Gadgets,2917.5417408760295,Online sales,14253.787892346083,10%
985,2024-01-01,692,John Doe,Mixed,502,Widget Deluxe,Gadgets,8185.566233743829,Online sales,20352.682784323042,10%
986,2024-01-01,638,John Doe,Businesses,522,Widget Deluxe,Gadgets,10180.724308316218,Referral sales,21399.487105536406,10%
987,2024-01-01,740,John Doe,Mixed,494,Widget Deluxe,Gadgets,5480.959548805842,Online sales,12597.10385817183,10%
988,2024-01-01,62,John Doe,Individuals,474,Widget Deluxe,Gadgets,13041.795544661847,Direct sales,15900.47658438276,10%
989,2024-01-01,782,John Doe,Individuals,554,Widget Deluxe,Gadgets,11865.65093865495,Direct sales,15138.304078353754,10%
990,2024-01-01,709,John Doe,Non-profit,427,Widget Deluxe,Gadgets,8466.247576936403,Subscription sales,14913.298375001017,10%
991,2024-01-01,596,John Doe,Mixed,528,Widget Deluxe,Gadgets,18836.033945243107,Partner sales,15940.735641875013,10%
992,2024-01-01,451,John Doe,Mixed,363,Widget Deluxe,Gadgets,13273.39329232201,Subscription sales,13040.730402923076,10%
993,2024-01-01,453,John Doe,Businesses,455,Widget Deluxe,Gadgets,17020.37715934502,Partner sales,10413.276463000537,10%
994,2024-01-01,804,John Doe,Individuals,487,Widget Deluxe,Gadgets,15067.496858020751,Subscription sales,5648.809228852876,10%
995,2024-01-01,958,John Doe,Individuals,492,Widget Deluxe,Gadgets,15970.949466928612,Partner sales,14208.493202558799,10%
996,2024-01-01,145,John Doe,Individuals,517,Widget Deluxe,Gadgets,14420.081922847947,Online sales,16672.818320249815,10%
997,2024-01-01,688,John Doe,Non-profit,526,Widget Deluxe,Gadgets,17568.847120895443,Online sales,12198.84145377541,10%
998,2024-01-01,728,John Doe,Individuals,558,Widget Deluxe,Gadgets,12404.204388638114,Online sales,23201.523927812028,10%
999,2024-01-01,181,John Doe,Mixed,504,Widget Deluxe,Gadgets,18597.487531446073,Partner sales,12312.59919947262,10%
